회사명,거래소코드,회계년도,상장폐지일
씨제이이앤엠(주),130960,2014/12,2018/07/18
씨제이이앤엠(주),130960,2015/12,2018/07/18
씨제이이앤엠(주),130960,2016/12,2018/07/18
씨제이이앤엠(주),130960,2017/12,2018/07/18
씨제이프레시웨이(주),051500,2011/12,
씨제이프레시웨이(주),051500,2012/12,
씨제이프레시웨이(주),051500,2013/12,
씨제이프레시웨이(주),051500,2014/12,
씨제이프레시웨이(주),051500,2015/12,
씨제이프레시웨이(주),051500,2016/12,
씨제이프레시웨이(주),051500,2017/12,
씨제이프레시웨이(주),051500,2018/12,
씨제이프레시웨이(주),051500,2019/12,
씨제이프레시웨이(주),051500,2020/12,
씨큐브(주),101240,2011/12,
씨큐브(주),101240,2012/12,
씨큐브(주),101240,2013/12,
씨큐브(주),101240,2014/12,
씨큐브(주),101240,2015/12,
씨큐브(주),101240,2016/12,
씨큐브(주),101240,2017/12,
씨큐브(주),101240,2018/12,
씨큐브(주),101240,2019/12,
씨큐브(주),101240,2020/12,
아미코젠(주),092040,2013/12,
아미코젠(주),092040,2014/12,
아미코젠(주),092040,2015/12,
아미코젠(주),092040,2016/12,
아미코젠(주),092040,2017/12,
아미코젠(주),092040,2018/12,
아미코젠(주),092040,2019/12,
아미코젠(주),092040,2020/12,
아비코전자(주),036010,2011/12,
아비코전자(주),036010,2012/12,
아비코전자(주),036010,2013/12,
아비코전자(주),036010,2014/12,
아비코전자(주),036010,2015/12,
아비코전자(주),036010,2016/12,
아비코전자(주),036010,2017/12,
아비코전자(주),036010,2018/12,
아비코전자(주),036010,2019/12,
아비코전자(주),036010,2020/12,
아스팩오일(주),232360,2015/12,2017/07/25
아스팩오일(주),232360,2016/12,2017/07/25
아이디피(주),332370,2020/12,
아이스테이션(주),056010,2011/12,2012/04/13
아이쓰리시스템(주),214430,2015/12,
아이쓰리시스템(주),214430,2016/12,
아이쓰리시스템(주),214430,2017/12,
아이쓰리시스템(주),214430,2018/12,
아이쓰리시스템(주),214430,2019/12,
아이쓰리시스템(주),214430,2020/12,
아이이(주),023430,2011/12,2017/12/20
아이이(주),023430,2012/12,2017/12/20
아이이(주),023430,2013/12,2017/12/20
아이이(주),023430,2014/12,2017/12/20
아이이(주),023430,2015/12,2017/12/20
아이이(주),023430,2016/12,2017/12/20
아이진(주),185490,2015/12,
아이진(주),185490,2016/12,
아이진(주),185490,2017/12,
아이진(주),185490,2018/12,
아이진(주),185490,2019/12,
아이진(주),185490,2020/12,
아이큐어(주),175250,2018/12,
아이큐어(주),175250,2019/12,
아이큐어(주),175250,2020/12,
아이크래프트(주),052460,2011/12,
아이크래프트(주),052460,2012/12,
아이크래프트(주),052460,2013/12,
아이크래프트(주),052460,2014/12,
아이크래프트(주),052460,2015/12,
아이크래프트(주),052460,2016/12,
아이크래프트(주),052460,2017/12,
아이크래프트(주),052460,2018/12,
아이크래프트(주),052460,2019/12,
아이크래프트(주),052460,2020/12,
아이텍(주),119830,2011/12,
아이텍(주),119830,2012/12,
아이텍(주),119830,2013/12,
아이텍(주),119830,2014/12,
아이텍(주),119830,2015/12,
아이텍(주),119830,2016/12,
아이텍(주),119830,2017/12,
아이텍(주),119830,2018/12,
아이텍(주),119830,2019/12,
아이텍(주),119830,2020/12,
아진산업(주),013310,2015/12,
아진산업(주),013310,2016/12,
아진산업(주),013310,2017/12,
아진산업(주),013310,2018/12,
아진산업(주),013310,2019/12,
아진산업(주),013310,2020/12,
안국약품(주),001540,2011/12,
안국약품(주),001540,2012/12,
안국약품(주),001540,2013/12,
안국약품(주),001540,2014/12,
안국약품(주),001540,2015/12,
안국약품(주),001540,2016/12,
안국약품(주),001540,2017/12,
안국약품(주),001540,2018/12,
안국약품(주),001540,2019/12,
안국약품(주),001540,2020/12,
알리코제약(주),260660,2018/12,
알리코제약(주),260660,2019/12,
알리코제약(주),260660,2020/12,
알서포트(주),131370,2011/12,
알서포트(주),131370,2012/12,
알서포트(주),131370,2013/12,
알서포트(주),131370,2014/12,
알서포트(주),131370,2015/12,
알서포트(주),131370,2016/12,
알서포트(주),131370,2017/12,
알서포트(주),131370,2018/12,
알서포트(주),131370,2019/12,
알서포트(주),131370,2020/12,
알에스오토메이션(주),140670,2017/12,
알에스오토메이션(주),140670,2018/12,
알에스오토메이션(주),140670,2019/12,
알에스오토메이션(주),140670,2020/12,
알에프머트리얼즈(주),327260,2019/12,
알에프머트리얼즈(주),327260,2020/12,
알에프에이치아이씨(주),218410,2015/12,
알에프에이치아이씨(주),218410,2016/12,
알에프에이치아이씨(주),218410,2017/12,
알에프에이치아이씨(주),218410,2018/12,
알에프에이치아이씨(주),218410,2019/12,
알에프에이치아이씨(주),218410,2020/12,
압타바이오(주),293780,2019/12,
압타바이오(주),293780,2020/12,
애니젠(주),196300,2016/12,
애니젠(주),196300,2017/12,
애니젠(주),196300,2018/12,
애니젠(주),196300,2019/12,
애니젠(주),196300,2020/12,
애머릿지코퍼레이션,900100,2011/12,
애머릿지코퍼레이션,900100,2012/12,
애머릿지코퍼레이션,900100,2013/12,
애머릿지코퍼레이션,900100,2014/12,
애머릿지코퍼레이션,900100,2015/12,
애머릿지코퍼레이션,900100,2016/12,
애머릿지코퍼레이션,900100,2017/12,
애머릿지코퍼레이션,900100,2018/12,
애머릿지코퍼레이션,900100,2019/12,
애머릿지코퍼레이션,900100,2020/12,
앱클론(주),174900,2017/12,
앱클론(주),174900,2018/12,
앱클론(주),174900,2019/12,
앱클론(주),174900,2020/12,
어보브반도체(주),102120,2011/12,
어보브반도체(주),102120,2012/12,
어보브반도체(주),102120,2013/12,
어보브반도체(주),102120,2014/12,
어보브반도체(주),102120,2015/12,
어보브반도체(주),102120,2016/12,
어보브반도체(주),102120,2017/12,
어보브반도체(주),102120,2018/12,
어보브반도체(주),102120,2019/12,
어보브반도체(주),102120,2020/12,
어울림네트웍스(주),042820,2011/12,2012/11/17
어울림엘시스(주),033280,2011/12,2012/09/11
어울림정보기술(주),038320,2011/12,2012/09/08
에버테크노(주),070480,2011/12,2014/07/17
에버테크노(주),070480,2012/12,2014/07/17
에버테크노(주),070480,2013/12,2014/07/17
에스넷시스템(주),038680,2011/12,
에스넷시스템(주),038680,2012/12,
에스넷시스템(주),038680,2013/12,
에스넷시스템(주),038680,2014/12,
에스넷시스템(주),038680,2015/12,
에스넷시스템(주),038680,2016/12,
에스넷시스템(주),038680,2017/12,
에스넷시스템(주),038680,2018/12,
에스넷시스템(주),038680,2019/12,
에스넷시스템(주),038680,2020/12,
에스디엔(주),099220,2011/12,
에스디엔(주),099220,2012/12,
에스디엔(주),099220,2013/12,
에스디엔(주),099220,2014/12,
에스디엔(주),099220,2015/12,
에스디엔(주),099220,2016/12,
에스디엔(주),099220,2017/12,
에스디엔(주),099220,2018/12,
에스디엔(주),099220,2019/12,
에스디엔(주),099220,2020/12,
에스맥(주),097780,2011/12,
에스맥(주),097780,2012/12,
에스맥(주),097780,2013/12,
에스맥(주),097780,2014/12,
에스맥(주),097780,2015/12,
에스맥(주),097780,2016/12,
에스맥(주),097780,2017/12,
에스맥(주),097780,2018/12,
에스맥(주),097780,2019/12,
에스맥(주),097780,2020/12,
에스비더블유생명과학(주),151910,2012/12,
에스비더블유생명과학(주),151910,2013/12,
에스비더블유생명과학(주),151910,2014/12,
에스비더블유생명과학(주),151910,2015/12,
에스비더블유생명과학(주),151910,2016/12,
에스비더블유생명과학(주),151910,2017/12,
에스비더블유생명과학(주),151910,2018/12,
에스비더블유생명과학(주),151910,2019/12,
에스비더블유생명과학(주),151910,2020/12,
에스씨아이평가정보(주),036120,2011/12,
에스씨아이평가정보(주),036120,2012/12,
에스씨아이평가정보(주),036120,2013/12,
에스씨아이평가정보(주),036120,2014/12,
에스씨아이평가정보(주),036120,2015/12,
에스씨아이평가정보(주),036120,2016/12,
에스씨아이평가정보(주),036120,2017/12,
에스씨아이평가정보(주),036120,2018/12,
에스씨아이평가정보(주),036120,2019/12,
에스씨아이평가정보(주),036120,2020/12,
에스씨엠생명과학(주),298060,2020/12,
에스에스씨피(주),071660,2011/12,2012/09/29
에스엔유프리시젼(주),080000,2011/12,
에스엔유프리시젼(주),080000,2012/12,
에스엔유프리시젼(주),080000,2013/12,
에스엔유프리시젼(주),080000,2014/12,
에스엔유프리시젼(주),080000,2015/12,
에스엔유프리시젼(주),080000,2016/12,
에스엔유프리시젼(주),080000,2017/12,
에스엔유프리시젼(주),080000,2018/12,
에스엔유프리시젼(주),080000,2019/12,
에스엔유프리시젼(주),080000,2020/12,
에스엔케이폴리텍(주),091340,2011/12,
에스엔케이폴리텍(주),091340,2012/12,
에스엔케이폴리텍(주),091340,2013/12,
에스엔케이폴리텍(주),091340,2014/12,
에스엔케이폴리텍(주),091340,2015/12,
에스엔케이폴리텍(주),091340,2016/12,
에스엔케이폴리텍(주),091340,2017/12,
에스엔케이폴리텍(주),091340,2018/12,
에스엔케이폴리텍(주),091340,2019/12,
에스엔케이폴리텍(주),091340,2020/12,
에스엠로보틱스(주),252940,2016/12,2018/04/25
에스엠로보틱스(주),252940,2017/12,2018/04/25
에스와이(주),109610,2015/12,
에스와이(주),109610,2016/12,
에스와이(주),109610,2017/12,
에스와이(주),109610,2018/12,
에스와이(주),109610,2019/12,
에스와이(주),109610,2020/12,
에스지씨이테크건설(주),016250,2011/12,
에스지씨이테크건설(주),016250,2012/12,
에스지씨이테크건설(주),016250,2013/12,
에스지씨이테크건설(주),016250,2014/12,
에스지씨이테크건설(주),016250,2015/12,
에스지씨이테크건설(주),016250,2016/12,
에스지씨이테크건설(주),016250,2017/12,
에스지씨이테크건설(주),016250,2018/12,
에스지씨이테크건설(주),016250,2019/12,
에스지씨이테크건설(주),016250,2020/12,
에스지에이(주),049470,2011/12,
에스지에이(주),049470,2012/12,
에스지에이(주),049470,2013/12,
에스지에이(주),049470,2014/12,
에스지에이(주),049470,2015/12,
에스지에이(주),049470,2016/12,
에스지에이(주),049470,2017/12,
에스지에이(주),049470,2018/12,
에스지에이(주),049470,2019/12,
에스지에이(주),049470,2020/12,
에스지에이솔루션즈(주),184230,2014/06,
에스지에이솔루션즈(주),184230,2015/06,
에스지에이솔루션즈(주),184230,2016/12,
에스지에이솔루션즈(주),184230,2017/12,
에스지에이솔루션즈(주),184230,2018/12,
에스지에이솔루션즈(주),184230,2019/12,
에스지에이솔루션즈(주),184230,2020/12,
에스지에이시스템즈(주),232290,2016/12,2017/12/22
에스지이(주),255220,2018/12,
에스지이(주),255220,2019/12,
에스지이(주),255220,2020/12,
에스케이브로드밴드(주),033630,2011/12,2015/07/01
에스케이브로드밴드(주),033630,2012/12,2015/07/01
에스케이브로드밴드(주),033630,2013/12,2015/07/01
에스케이브로드밴드(주),033630,2014/12,2015/07/01
에스케이씨솔믹스(주),057500,2011/12,2020/12/23
에스케이씨솔믹스(주),057500,2012/12,2020/12/23
에스케이씨솔믹스(주),057500,2013/12,2020/12/23
에스케이씨솔믹스(주),057500,2014/12,2020/12/23
에스케이씨솔믹스(주),057500,2015/12,2020/12/23
에스케이씨솔믹스(주),057500,2016/12,2020/12/23
에스케이씨솔믹스(주),057500,2017/12,2020/12/23
에스케이씨솔믹스(주),057500,2018/12,2020/12/23
에스케이씨솔믹스(주),057500,2019/12,2020/12/23
에스케이커뮤니케이션즈(주),066270,2011/12,2017/02/27
에스케이커뮤니케이션즈(주),066270,2012/12,2017/02/27
에스케이커뮤니케이션즈(주),066270,2013/12,2017/02/27
에스케이커뮤니케이션즈(주),066270,2014/12,2017/02/27
에스케이커뮤니케이션즈(주),066270,2015/12,2017/02/27
에스텍(주),069510,2011/12,
에스텍(주),069510,2012/12,
에스텍(주),069510,2013/12,
에스텍(주),069510,2014/12,
에스텍(주),069510,2015/12,
에스텍(주),069510,2016/12,
에스텍(주),069510,2017/12,
에스텍(주),069510,2018/12,
에스텍(주),069510,2019/12,
에스텍(주),069510,2020/12,
에스트래픽(주),234300,2017/12,
에스트래픽(주),234300,2018/12,
에스트래픽(주),234300,2019/12,
에스트래픽(주),234300,2020/12,
에스티팜(주),237690,2016/12,
에스티팜(주),237690,2017/12,
에스티팜(주),237690,2018/12,
에스티팜(주),237690,2019/12,
에스티팜(주),237690,2020/12,
에스퓨얼셀(주),288620,2018/12,
에스퓨얼셀(주),288620,2019/12,
에스퓨얼셀(주),288620,2020/12,
에이비엘바이오(주),298380,2018/12,
에이비엘바이오(주),298380,2019/12,
에이비엘바이오(주),298380,2020/12,
에이스하이텍(주),071930,2011/12,2015/07/10
에이스하이텍(주),071930,2012/12,2015/07/10
에이스하이텍(주),071930,2013/12,2015/07/10
에이스하이텍(주),071930,2014/12,2015/07/10
에이에프더블류(주),312610,2019/12,
에이에프더블류(주),312610,2020/12,
에이치비솔루션(주),297890,2020/12,
에이치엘비(주),028300,2011/12,
에이치엘비(주),028300,2012/12,
에이치엘비(주),028300,2013/12,
에이치엘비(주),028300,2014/12,
에이치엘비(주),028300,2015/12,
에이치엘비(주),028300,2016/12,
에이치엘비(주),028300,2017/12,
에이치엘비(주),028300,2018/12,
에이치엘비(주),028300,2019/12,
에이치엘비(주),028300,2020/12,
에이치엘비생명과학(주),067630,2011/12,
에이치엘비생명과학(주),067630,2012/12,
에이치엘비생명과학(주),067630,2013/12,
에이치엘비생명과학(주),067630,2014/12,
에이치엘비생명과학(주),067630,2015/12,
에이치엘비생명과학(주),067630,2016/12,
에이치엘비생명과학(주),067630,2017/12,
에이치엘비생명과학(주),067630,2018/12,
에이치엘비생명과학(주),067630,2019/12,
에이치엘비생명과학(주),067630,2020/12,
에이치엘비제약(주),047920,2015/12,
에이치엘비제약(주),047920,2016/12,
에이치엘비제약(주),047920,2017/12,
에이치엘비제약(주),047920,2018/12,
에이치엘비제약(주),047920,2019/12,
에이치엘비제약(주),047920,2020/12,
에이치엘비테라퓨틱스(주),115450,2011/12,
에이치엘비테라퓨틱스(주),115450,2012/12,
에이치엘비테라퓨틱스(주),115450,2013/12,
에이치엘비테라퓨틱스(주),115450,2014/12,
에이치엘비테라퓨틱스(주),115450,2015/12,
에이치엘비테라퓨틱스(주),115450,2016/12,
에이치엘비테라퓨틱스(주),115450,2017/12,
에이치엘비테라퓨틱스(주),115450,2018/12,
에이치엘비테라퓨틱스(주),115450,2019/12,
에이치엘비테라퓨틱스(주),115450,2020/12,
에이테크솔루션(주),071670,2011/12,
에이테크솔루션(주),071670,2012/12,
에이테크솔루션(주),071670,2013/12,
에이테크솔루션(주),071670,2014/12,
에이테크솔루션(주),071670,2015/12,
에이테크솔루션(주),071670,2016/12,
에이테크솔루션(주),071670,2017/12,
에이테크솔루션(주),071670,2018/12,
에이테크솔루션(주),071670,2019/12,
에이테크솔루션(주),071670,2020/12,
에이피시스템(주),265520,2017/12,
에이피시스템(주),265520,2018/12,
에이피시스템(주),265520,2019/12,
에이피시스템(주),265520,2020/12,
에이피에스홀딩스(주),054620,2011/12,
에이피에스홀딩스(주),054620,2012/12,
에이피에스홀딩스(주),054620,2013/12,
에이피에스홀딩스(주),054620,2014/12,
에이피에스홀딩스(주),054620,2015/12,
에이피에스홀딩스(주),054620,2016/12,
에이피에스홀딩스(주),054620,2017/12,
에이피에스홀딩스(주),054620,2018/12,
에이피에스홀딩스(주),054620,2019/12,
에이피에스홀딩스(주),054620,2020/12,
에이피위성(주),211270,2016/12,
에이피위성(주),211270,2017/12,
에이피위성(주),211270,2018/12,
에이피위성(주),211270,2019/12,
에이피위성(주),211270,2020/12,
에이피티씨(주),089970,2018/12,
에이피티씨(주),089970,2019/12,
에이피티씨(주),089970,2020/12,
에코바이오홀딩스(주),038870,2011/12,
에코바이오홀딩스(주),038870,2012/12,
에코바이오홀딩스(주),038870,2013/12,
에코바이오홀딩스(주),038870,2014/12,
에코바이오홀딩스(주),038870,2015/12,
에코바이오홀딩스(주),038870,2016/12,
에코바이오홀딩스(주),038870,2017/12,
에코바이오홀딩스(주),038870,2018/12,
에코바이오홀딩스(주),038870,2019/12,
에코바이오홀딩스(주),038870,2020/12,
에코캡(주),128540,2018/12,
에코캡(주),128540,2019/12,
에코캡(주),128540,2020/12,
에코플라스틱(주),038110,2011/12,
에코플라스틱(주),038110,2012/12,
에코플라스틱(주),038110,2013/12,
에코플라스틱(주),038110,2014/12,
에코플라스틱(주),038110,2015/12,
에코플라스틱(주),038110,2016/12,
에코플라스틱(주),038110,2017/12,
에코플라스틱(주),038110,2018/12,
에코플라스틱(주),038110,2019/12,
에코플라스틱(주),038110,2020/12,
에프엔에스테크(주),083500,2017/12,
에프엔에스테크(주),083500,2018/12,
에프엔에스테크(주),083500,2019/12,
에프엔에스테크(주),083500,2020/12,
엑스큐어(주),070300,2011/12,
엑스큐어(주),070300,2012/12,
엑스큐어(주),070300,2013/12,
엑스큐어(주),070300,2014/12,
엑스큐어(주),070300,2015/12,
엑스큐어(주),070300,2016/12,
엑스큐어(주),070300,2017/12,
엑스큐어(주),070300,2018/12,
엑스큐어(주),070300,2019/12,
엑스큐어(주),070300,2020/12,
엔브이에이치코리아(주),067570,2013/12,
엔브이에이치코리아(주),067570,2014/12,
엔브이에이치코리아(주),067570,2015/12,
엔브이에이치코리아(주),067570,2016/12,
엔브이에이치코리아(주),067570,2017/12,
엔브이에이치코리아(주),067570,2018/12,
엔브이에이치코리아(주),067570,2019/12,
엔브이에이치코리아(주),067570,2020/12,
엔시트론(주),101400,2011/12,
엔시트론(주),101400,2012/12,
엔시트론(주),101400,2013/12,
엔시트론(주),101400,2014/12,
엔시트론(주),101400,2015/12,
엔시트론(주),101400,2016/12,
엔시트론(주),101400,2017/12,
엔시트론(주),101400,2018/12,
엔시트론(주),101400,2019/12,
엔시트론(주),101400,2020/12,
엔에이치엔한국사이버결제(주),060250,2011/12,
엔에이치엔한국사이버결제(주),060250,2012/12,
엔에이치엔한국사이버결제(주),060250,2013/12,
엔에이치엔한국사이버결제(주),060250,2014/12,
엔에이치엔한국사이버결제(주),060250,2015/12,
엔에이치엔한국사이버결제(주),060250,2016/12,
엔에이치엔한국사이버결제(주),060250,2017/12,
엔에이치엔한국사이버결제(주),060250,2018/12,
엔에이치엔한국사이버결제(주),060250,2019/12,
엔에이치엔한국사이버결제(주),060250,2020/12,
엘비세미콘(주),061970,2011/12,
엘비세미콘(주),061970,2012/12,
엘비세미콘(주),061970,2013/12,
엘비세미콘(주),061970,2014/12,
엘비세미콘(주),061970,2015/12,
엘비세미콘(주),061970,2016/12,
엘비세미콘(주),061970,2017/12,
엘비세미콘(주),061970,2018/12,
엘비세미콘(주),061970,2019/12,
엘비세미콘(주),061970,2020/12,
엘컴텍(주),037950,2011/12,
엘컴텍(주),037950,2012/12,
엘컴텍(주),037950,2013/12,
엘컴텍(주),037950,2014/12,
엘컴텍(주),037950,2015/12,
엘컴텍(주),037950,2016/12,
엘컴텍(주),037950,2017/12,
엘컴텍(주),037950,2018/12,
엘컴텍(주),037950,2019/12,
엘컴텍(주),037950,2020/12,
엘티씨(주),170920,2013/12,
엘티씨(주),170920,2014/12,
엘티씨(주),170920,2015/12,
엘티씨(주),170920,2016/12,
엘티씨(주),170920,2017/12,
엘티씨(주),170920,2018/12,
엘티씨(주),170920,2019/12,
엘티씨(주),170920,2020/12,
엠에프엠코리아(주),251960,2016/12,2020/12/30
엠에프엠코리아(주),251960,2017/12,2020/12/30
엠에프엠코리아(주),251960,2018/12,2020/12/30
엠에프엠코리아(주),323230,2019/12,
엠에프엠코리아(주),251960,2019/12,2020/12/30
엠에프엠코리아(주),323230,2020/12,
엠케이전자(주),033160,2011/12,
엠케이전자(주),033160,2012/12,
엠케이전자(주),033160,2013/12,
엠케이전자(주),033160,2014/12,
엠케이전자(주),033160,2015/12,
엠케이전자(주),033160,2016/12,
엠케이전자(주),033160,2017/12,
엠케이전자(주),033160,2018/12,
엠케이전자(주),033160,2019/12,
엠케이전자(주),033160,2020/12,
엠텍비젼(주),074000,2011/12,2014/03/27
엠텍비젼(주),074000,2012/12,2014/03/27
엠텍비젼(주),074000,2013/12,2014/03/27
영신금속공업(주),007530,2011/12,
영신금속공업(주),007530,2012/12,
영신금속공업(주),007530,2013/12,
영신금속공업(주),007530,2014/12,
영신금속공업(주),007530,2015/12,
영신금속공업(주),007530,2016/12,
영신금속공업(주),007530,2017/12,
영신금속공업(주),007530,2018/12,
영신금속공업(주),007530,2019/12,
영신금속공업(주),007530,2020/12,
영풍정밀(주),036560,2011/12,
영풍정밀(주),036560,2012/12,
영풍정밀(주),036560,2013/12,
영풍정밀(주),036560,2014/12,
영풍정밀(주),036560,2015/12,
영풍정밀(주),036560,2016/12,
영풍정밀(주),036560,2017/12,
영풍정밀(주),036560,2018/12,
영풍정밀(주),036560,2019/12,
영풍정밀(주),036560,2020/12,
영화테크(주),265560,2017/12,
영화테크(주),265560,2018/12,
영화테크(주),265560,2019/12,
영화테크(주),265560,2020/12,
예스이십사(주),053280,2011/12,
예스이십사(주),053280,2012/12,
예스이십사(주),053280,2013/12,
예스이십사(주),053280,2014/12,
예스이십사(주),053280,2015/12,
예스이십사(주),053280,2016/12,
예스이십사(주),053280,2017/12,
예스이십사(주),053280,2018/12,
예스이십사(주),053280,2019/12,
예스이십사(주),053280,2020/12,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2015/12,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2016/12,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2017/12,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2018/12,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2019/12,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2020/12,
오로라월드(주),039830,2011/12,
오로라월드(주),039830,2012/12,
오로라월드(주),039830,2013/12,
오로라월드(주),039830,2014/12,
오로라월드(주),039830,2015/12,
오로라월드(주),039830,2016/12,
오로라월드(주),039830,2017/12,
오로라월드(주),039830,2018/12,
오로라월드(주),039830,2019/12,
오로라월드(주),039830,2020/12,
오상자이엘(주),053980,2011/12,
오상자이엘(주),053980,2012/12,
오상자이엘(주),053980,2013/12,
오상자이엘(주),053980,2014/12,
오상자이엘(주),053980,2015/12,
오상자이엘(주),053980,2016/12,
오상자이엘(주),053980,2017/12,
오상자이엘(주),053980,2018/12,
오상자이엘(주),053980,2019/12,
오상자이엘(주),053980,2020/12,
오성첨단소재(주),052420,2011/12,
오성첨단소재(주),052420,2012/12,
오성첨단소재(주),052420,2013/12,
오성첨단소재(주),052420,2014/12,
오성첨단소재(주),052420,2015/12,
오성첨단소재(주),052420,2016/12,
오성첨단소재(주),052420,2017/12,
오성첨단소재(주),052420,2018/12,
오성첨단소재(주),052420,2019/12,
오성첨단소재(주),052420,2020/12,
오션브릿지(주),241790,2016/12,
오션브릿지(주),241790,2017/12,
오션브릿지(주),241790,2018/12,
오션브릿지(주),241790,2019/12,
오션브릿지(주),241790,2020/12,
오스템임플란트(주),048260,2011/12,
오스템임플란트(주),048260,2012/12,
오스템임플란트(주),048260,2013/12,
오스템임플란트(주),048260,2014/12,
오스템임플란트(주),048260,2015/12,
오스템임플란트(주),048260,2016/12,
오스템임플란트(주),048260,2017/12,
오스템임플란트(주),048260,2018/12,
오스템임플란트(주),048260,2019/12,
오스템임플란트(주),048260,2020/12,
올리패스(주),244460,2019/12,
올리패스(주),244460,2020/12,
올릭스(주),226950,2018/12,
올릭스(주),226950,2019/12,
올릭스(주),226950,2020/12,
옴니시스템(주),057540,2011/12,
옴니시스템(주),057540,2012/12,
옴니시스템(주),057540,2013/12,
옴니시스템(주),057540,2014/12,
옴니시스템(주),057540,2015/12,
옴니시스템(주),057540,2016/12,
옴니시스템(주),057540,2017/12,
옴니시스템(주),057540,2018/12,
옴니시스템(주),057540,2019/12,
옴니시스템(주),057540,2020/12,
옵티시스(주),109080,2011/12,
옵티시스(주),109080,2012/12,
옵티시스(주),109080,2013/12,
옵티시스(주),109080,2014/12,
옵티시스(주),109080,2015/12,
옵티시스(주),109080,2016/12,
옵티시스(주),109080,2017/12,
옵티시스(주),109080,2018/12,
옵티시스(주),109080,2019/12,
옵티시스(주),109080,2020/12,
와이더블유(주),051390,2011/12,
와이더블유(주),051390,2012/12,
와이더블유(주),051390,2013/12,
와이더블유(주),051390,2014/12,
와이더블유(주),051390,2015/12,
와이더블유(주),051390,2016/12,
와이더블유(주),051390,2017/12,
와이더블유(주),051390,2018/12,
와이더블유(주),051390,2019/12,
와이더블유(주),051390,2020/12,
와이아이케이(주),232140,2015/12,
와이아이케이(주),232140,2016/12,
와이아이케이(주),232140,2017/12,
와이아이케이(주),232140,2018/12,
와이아이케이(주),232140,2019/12,
와이아이케이(주),232140,2020/12,
와이엠씨(주),155650,2012/12,
와이엠씨(주),155650,2013/12,
와이엠씨(주),155650,2014/12,
와이엠씨(주),155650,2015/12,
와이엠씨(주),155650,2016/12,
와이엠씨(주),155650,2017/12,
와이엠씨(주),155650,2018/12,
와이엠씨(주),155650,2019/12,
와이엠씨(주),155650,2020/12,
와이엠티(주),251370,2017/12,
와이엠티(주),251370,2018/12,
와이엠티(주),251370,2019/12,
와이엠티(주),251370,2020/12,
와토스코리아(주),079000,2011/12,
와토스코리아(주),079000,2012/12,
와토스코리아(주),079000,2013/12,
와토스코리아(주),079000,2014/12,
와토스코리아(주),079000,2015/12,
와토스코리아(주),079000,2016/12,
와토스코리아(주),079000,2017/12,
와토스코리아(주),079000,2018/12,
와토스코리아(주),079000,2019/12,
와토스코리아(주),079000,2020/12,
완리인터내셔널홀딩스,900180,2011/12,2018/05/23
완리인터내셔널홀딩스,900180,2012/12,2018/05/23
완리인터내셔널홀딩스,900180,2013/12,2018/05/23
완리인터내셔널홀딩스,900180,2014/12,2018/05/23
완리인터내셔널홀딩스,900180,2015/12,2018/05/23
완리인터내셔널홀딩스,900180,2016/12,2018/05/23
완리인터내셔널홀딩스,900180,2017/12,2018/05/23
우경(주),025920,2011/12,2013/07/10
우경(주),025920,2012/12,2013/07/10
우리바이오(주),082850,2011/12,
우리바이오(주),082850,2012/12,
우리바이오(주),082850,2013/12,
우리바이오(주),082850,2014/12,
우리바이오(주),082850,2015/12,
우리바이오(주),082850,2016/12,
우리바이오(주),082850,2017/12,
우리바이오(주),082850,2018/12,
우리바이오(주),082850,2019/12,
우리바이오(주),082850,2020/12,
우리산업(주),215360,2015/12,
우리산업(주),215360,2016/12,
우리산업(주),215360,2017/12,
우리산업(주),215360,2018/12,
우리산업(주),215360,2019/12,
우리산업(주),215360,2020/12,
우리산업홀딩스(주),072470,2011/12,
우리산업홀딩스(주),072470,2012/12,
우리산업홀딩스(주),072470,2013/12,
우리산업홀딩스(주),072470,2014/12,
우리산업홀딩스(주),072470,2015/12,
우리산업홀딩스(주),072470,2016/12,
우리산업홀딩스(주),072470,2017/12,
우리산업홀딩스(주),072470,2018/12,
우리산업홀딩스(주),072470,2019/12,
우리산업홀딩스(주),072470,2020/12,
우리손에프앤지농업회사법인(주),073560,2016/12,
우리손에프앤지농업회사법인(주),073560,2017/12,
우리손에프앤지농업회사법인(주),073560,2018/12,
우리손에프앤지농업회사법인(주),073560,2019/12,
우리손에프앤지농업회사법인(주),073560,2020/12,
우리엔터프라이즈(주),037400,2011/12,
우리엔터프라이즈(주),037400,2012/12,
우리엔터프라이즈(주),037400,2013/12,
우리엔터프라이즈(주),037400,2014/12,
우리엔터프라이즈(주),037400,2015/12,
우리엔터프라이즈(주),037400,2016/12,
우리엔터프라이즈(주),037400,2017/12,
우리엔터프라이즈(주),037400,2018/12,
우리엔터프라이즈(주),037400,2019/12,
우리엔터프라이즈(주),037400,2020/12,
우리이앤엘(주),153490,2013/12,
우리이앤엘(주),153490,2014/12,
우리이앤엘(주),153490,2015/12,
우리이앤엘(주),153490,2016/12,
우리이앤엘(주),153490,2017/12,
